timestamp;pv;wind;cap_do;cap_up;demand_el
2013-01-08 07:00:00+01:00;0;0,168027732;3,635569838;1,483205002;12,74692265
2013-01-08 08:00:00+01:00;0;0,277380795;4,531175752;7,991824084;13,69861459
2013-01-08 09:00:00+01:00;0,051975;0,600354536;4,360859833;8,763305969;11,8831973
2013-01-08 10:00:00+01:00;0,170775;0,65509073;2,865175222;10,06243399;9,528371473
2013-01-08 11:00:00+01:00;0,30375;0,91286217;4,740766633;8,203962281;11,5330051
2013-01-08 12:00:00+01:00;0,963225;1,647193957;4,13634991;8,658074743;10,71139279
2013-01-08 13:00:00+01:00;0,851175;2,968379219;2,266092159;10,15879627;7,533598329
2013-01-08 14:00:00+01:00;0,192375;4,09146263;2,383800848;10,63100731;6,483360071
2013-01-08 15:00:00+01:00;0,051975;5,049954878;1,834332264;10,78299082;5,304373025
2013-01-08 16:00:00+01:00;0;5,789153944;1,538923198;11,31771675;7,497117704
2013-01-08 17:00:00+01:00;0;8,533829405;1,782580682;11,30765519;8,53702886
2013-01-08 18:00:00+01:00;0;9,282735635;2,027506429;10,88452248;8,854331019
2013-01-08 19:00:00+01:00;0;11,14474137;2,120871674;11,0193161;10,28681003
2013-01-08 20:00:00+01:00;0;13,33993922;2,096091113;10,80229696;13,34261159
2013-01-08 21:00:00+01:00;0;14,38718828;2,282526878;10,88022916;11,97442589
2013-01-08 22:00:00+01:00;0;14,57433672;2,397529873;1,483204937;13,29433621
2013-01-08 23:00:00+01:00;0;9,87947799;2,167847268;1,483204937;8,939248519
2013-01-09 00:00:00+01:00;0;6,027048538;1,942177158;1,483204937;3,974894028
2013-01-09 01:00:00+01:00;0;3,673667514;1,740101753;1,483204937;3,817101391
2013-01-09 02:00:00+01:00;0;2,546363255;2,484744999;1,483205002;4,392301198
2013-01-09 03:00:00+01:00;0;1,960445032;2,171888099;1,483204937;4,164578861
2013-01-09 04:00:00+01:00;0;1,500644395;1,781808091;1,483204937;3,721069445
2013-01-09 05:00:00+01:00;0;1,409014107;1,728845826;1,483204937;4,590986379
2013-01-09 06:00:00+01:00;0;1,659728207;1,519180401;1,483204937;7,286126501
2013-01-09 07:00:00+01:00;0;2,013385085;3,245109513;1,483204937;12,25951013
2013-01-09 08:00:00+01:00;0;2,600633467;3,400026316;7,182460799;11,06559676
2013-01-09 09:00:00+01:00;0,01485;3,782292112;4,972761878;7,439778095;11,71882503
2013-01-09 10:00:00+01:00;0,10395;5,782640198;4,904221127;7,932721969;10,88986439
2013-01-09 11:00:00+01:00;0,30375;6,294297249;3,232713286;7,167911611;9,826943627
2013-01-09 12:00:00+01:00;0,24435;6,300526687;3,137402785;8,483811383;8,360118037
2013-01-09 13:00:00+01:00;0,40095;6,250892595;2,142102398;10,23429288;7,369965116
2013-01-09 14:00:00+01:00;0,504225;6,608853161;1,62307636;10,07863527;5,632410483
2013-01-09 15:00:00+01:00;0,200475;7,05011827;1,636646486;10,20098139;5,26708205
2013-01-09 16:00:00+01:00;0;8,648100332;1,536710057;10,356639;6,715670188
2013-01-09 17:00:00+01:00;0;10,18368421;1,73121806;10,40249158;9,272908124
2013-01-09 18:00:00+01:00;0;10,86325063;1,529752642;10,40249165;9,847130429
2013-01-09 19:00:00+01:00;0;10,66762081;2,031548625;10,16503621;10,93427285
2013-01-09 20:00:00+01:00;0;11,42129023;2,647209578;9,278890701;13,07130304
2013-01-09 21:00:00+01:00;0;14,99992408;3,342723165;8,778701316;13,97072518
2013-01-09 22:00:00+01:00;0;11,53025081;1,858550084;1,483204937;12,981339
2013-01-09 23:00:00+01:00;0;8,646230179;1,768326674;1,483204937;8,216478868
2013-01-10 00:00:00+01:00;0;8,082428805;3,158928365;1,483204937;6,193081899
2013-01-10 01:00:00+01:00;0;8,462481113;2,463182636;1,483204937;5,771013577
2013-01-10 02:00:00+01:00;0;9,142400806;1,766788251;1,483204937;4,232741505
2013-01-10 03:00:00+01:00;0;7,650738275;1,835505188;1,483204937;3,586516996
2013-01-10 04:00:00+01:00;0;4,857712369;1,628544547;1,483204937;3,110083683
2013-01-10 05:00:00+01:00;0;5,459234816;1,538996635;1,483204937;3,616844252
2013-01-10 06:00:00+01:00;0;7,242416994;1,639157602;1,483204937;5,188173319
2013-01-10 07:00:00+01:00;0;8,199704164;2,390467176;1,483205002;7,906224069
2013-01-10 08:00:00+01:00;0;8,411546873;3,060504493;11,1866147;10,41588071
2013-01-10 09:00:00+01:00;0,185625;11,30147607;4,073812012;11,06722435;11,68471228
2013-01-10 10:00:00+01:00;0,496125;11,31281937;4,404047144;10,85528054;15,04317738
2013-01-10 11:00:00+01:00;1,368225;12,96790139;5,592959984;8,745382479;15,218802
2013-01-10 12:00:00+01:00;4,412475;17,72768448;4,584871354;10,06999093;14,29581609
2013-01-10 13:00:00+01:00;1,860975;17,30120516;3,300186201;11,50139678;10,22106551
2013-01-10 14:00:00+01:00;0,2592;20,24579706;2,608787792;12,42679846;9,117108704
2013-01-10 15:00:00+01:00;0,081675;21,76323892;1,935746741;12,14969645;8,800819726
2013-01-10 16:00:00+01:00;0;23,0343997;4,136123033;11,6852331;11,37782626
2013-01-10 17:00:00+01:00;0;21,48485446;2,010215219;11,2800567;9,9343477
2013-01-10 18:00:00+01:00;0;16,31807707;3,122688005;12,34569362;13,44689391
2013-01-10 19:00:00+01:00;0;11,9758676;1,861955126;12,66763977;11,70654565
2013-01-10 20:00:00+01:00;0;10,12896407;2,032905988;12,56552634;10,17035382
2013-01-10 21:00:00+01:00;0;5,716555995;2,322199964;12,56552627;9,122238428
2013-01-10 22:00:00+01:00;0;0,920397678;1,57964573;1,483204937;8,246304083
2013-01-10 23:00:00+01:00;0;0,750298457;1,763321794;1,483204937;8,421297596
2013-01-11 00:00:00+01:00;0;1,115140414;1,599866911;1,483204937;5,34405326
2013-01-11 01:00:00+01:00;0;2,575785612;2,142781209;1,483205002;5,450994806
2013-01-11 02:00:00+01:00;0;3,214824649;2,186428058;1,483204937;4,681365113
2013-01-11 03:00:00+01:00;0;2,212752508;1,883359435;1,483205002;4,251360379
2013-01-11 04:00:00+01:00;0;1,490450612;1,725806932;1,483204937;3,245112633
2013-01-11 05:00:00+01:00;0;2,449492833;1,452029248;1,483204937;3,132064056
2013-01-11 06:00:00+01:00;0;4,830532942;1,708623409;1,483204937;4,173016143
2013-01-11 07:00:00+01:00;0;7,558141313;1,658765026;1,483204937;5,598522341
2013-01-11 08:00:00+01:00;0;8,75538599;2,102468889;11,18368005;8,423566628
2013-01-11 09:00:00+01:00;2,19375;9,211634124;4,388693975;9,272415896;11,17056465
2013-01-11 10:00:00+01:00;4,934925;11,88338424;5,921392771;7,456357089;16,55299206
2013-01-11 11:00:00+01:00;7,69365;14,83427324;3,519248147;7,58490415;13,96012018
2013-01-11 12:00:00+01:00;2,92275;14,57855584;4,066558897;8,845145971;12,21156048
2013-01-11 13:00:00+01:00;0,600075;14,76482861;3,725970343;9,390182751;10,49112997
2013-01-11 14:00:00+01:00;2,27745;14,81920083;2,486177035;9,782786678;8,961455899
2013-01-11 15:00:00+01:00;0,93555;14,86690035;2,047862203;11,02089176;9,078125542
2013-01-11 16:00:00+01:00;0;14,02092681;1,807090173;11,04522864;9,989349585
2013-01-11 17:00:00+01:00;0;11,93105772;1,737896606;11,20088626;10,2436222
2013-01-11 18:00:00+01:00;0;9,865270274;1,756723185;11,11919963;10,72088276
2013-01-11 19:00:00+01:00;0;9,156372145;2,191113192;11,00129259;10,92202544
2013-01-11 20:00:00+01:00;0;7,282111359;2,927240584;9,86040687;10,35778112
